image,volumn,label
train_set/2150\2150.png,train_set/2150\2150.pt,1
train_set/2151\2151.png,train_set/2151\2151.pt,1
train_set/2152\2152.png,train_set/2152\2152.pt,1
train_set/2153\2153.png,train_set/2153\2153.pt,1
train_set/2154\2154.png,train_set/2154\2154.pt,1
train_set/2155\2155.png,train_set/2155\2155.pt,1
train_set/2156\2156.png,train_set/2156\2156.pt,1
train_set/2157\2157.png,train_set/2157\2157.pt,1
train_set/2158\2158.png,train_set/2158\2158.pt,1
train_set/2159\2159.png,train_set/2159\2159.pt,1
train_set/2160\2160.png,train_set/2160\2160.pt,1
train_set/2161\2161.png,train_set/2161\2161.pt,1
train_set/2162\2162.png,train_set/2162\2162.pt,1
train_set/2163\2163.png,train_set/2163\2163.pt,1
train_set/2164\2164.png,train_set/2164\2164.pt,1
train_set/2165\2165.png,train_set/2165\2165.pt,1
train_set/2166\2166.png,train_set/2166\2166.pt,1
train_set/2167\2167.png,train_set/2167\2167.pt,1
train_set/2168\2168.png,train_set/2168\2168.pt,1
train_set/2169\2169.png,train_set/2169\2169.pt,1
train_set/2170\2170.png,train_set/2170\2170.pt,1
train_set/2171\2171.png,train_set/2171\2171.pt,1
train_set/2172\2172.png,train_set/2172\2172.pt,1
train_set/2173\2173.png,train_set/2173\2173.pt,1
train_set/2174\2174.png,train_set/2174\2174.pt,1
train_set/2175\2175.png,train_set/2175\2175.pt,1
train_set/2176\2176.png,train_set/2176\2176.pt,1
train_set/2177\2177.png,train_set/2177\2177.pt,1
train_set/2178\2178.png,train_set/2178\2178.pt,1
train_set/2179\2179.png,train_set/2179\2179.pt,1
train_set/2180\2180.png,train_set/2180\2180.pt,1
train_set/2181\2181.png,train_set/2181\2181.pt,1
train_set/2182\2182.png,train_set/2182\2182.pt,1
train_set/2183\2183.png,train_set/2183\2183.pt,1
train_set/2184\2184.png,train_set/2184\2184.pt,1
train_set/2185\2185.png,train_set/2185\2185.pt,1
train_set/2186\2186.png,train_set/2186\2186.pt,1
train_set/2187\2187.png,train_set/2187\2187.pt,1
train_set/2188\2188.png,train_set/2188\2188.pt,1
train_set/2189\2189.png,train_set/2189\2189.pt,1
train_set/2190\2190.png,train_set/2190\2190.pt,1
train_set/2191\2191.png,train_set/2191\2191.pt,1
train_set/2192\2192.png,train_set/2192\2192.pt,1
train_set/2193\2193.png,train_set/2193\2193.pt,1
train_set/2194\2194.png,train_set/2194\2194.pt,1
train_set/2195\2195.png,train_set/2195\2195.pt,1
train_set/2196\2196.png,train_set/2196\2196.pt,1
train_set/2197\2197.png,train_set/2197\2197.pt,1
train_set/2198\2198.png,train_set/2198\2198.pt,1
train_set/2199\2199.png,train_set/2199\2199.pt,1
train_set/2200\2200.png,train_set/2200\2200.pt,1
train_set/2201\2201.png,train_set/2201\2201.pt,1
train_set/2202\2202.png,train_set/2202\2202.pt,1
train_set/2203\2203.png,train_set/2203\2203.pt,1
train_set/2204\2204.png,train_set/2204\2204.pt,1
train_set/2205\2205.png,train_set/2205\2205.pt,1
train_set/2206\2206.png,train_set/2206\2206.pt,1
train_set/2207\2207.png,train_set/2207\2207.pt,1
train_set/2208\2208.png,train_set/2208\2208.pt,1
train_set/2209\2209.png,train_set/2209\2209.pt,1
train_set/2210\2210.png,train_set/2210\2210.pt,1
train_set/2211\2211.png,train_set/2211\2211.pt,1
train_set/2212\2212.png,train_set/2212\2212.pt,1
train_set/2213\2213.png,train_set/2213\2213.pt,1
train_set/2214\2214.png,train_set/2214\2214.pt,1
train_set/2215\2215.png,train_set/2215\2215.pt,1
train_set/2216\2216.png,train_set/2216\2216.pt,1
train_set/2217\2217.png,train_set/2217\2217.pt,1
train_set/2218\2218.png,train_set/2218\2218.pt,1
train_set/2219\2219.png,train_set/2219\2219.pt,1
train_set/2220\2220.png,train_set/2220\2220.pt,1
train_set/2221\2221.png,train_set/2221\2221.pt,1
train_set/2222\2222.png,train_set/2222\2222.pt,1
train_set/2223\2223.png,train_set/2223\2223.pt,1
train_set/2224\2224.png,train_set/2224\2224.pt,1
train_set/2225\2225.png,train_set/2225\2225.pt,1
train_set/2226\2226.png,train_set/2226\2226.pt,1
train_set/2227\2227.png,train_set/2227\2227.pt,1
train_set/2228\2228.png,train_set/2228\2228.pt,1
train_set/2229\2229.png,train_set/2229\2229.pt,1
train_set/2230\2230.png,train_set/2230\2230.pt,1
train_set/2231\2231.png,train_set/2231\2231.pt,1
train_set/2232\2232.png,train_set/2232\2232.pt,1
train_set/2233\2233.png,train_set/2233\2233.pt,1
train_set/2234\2234.png,train_set/2234\2234.pt,1
train_set/2235\2235.png,train_set/2235\2235.pt,1
train_set/2236\2236.png,train_set/2236\2236.pt,1
train_set/2237\2237.png,train_set/2237\2237.pt,1
train_set/2238\2238.png,train_set/2238\2238.pt,1
train_set/2239\2239.png,train_set/2239\2239.pt,1
train_set/2240\2240.png,train_set/2240\2240.pt,1
train_set/2241\2241.png,train_set/2241\2241.pt,1
train_set/2242\2242.png,train_set/2242\2242.pt,1
train_set/2243\2243.png,train_set/2243\2243.pt,1
train_set/2244\2244.png,train_set/2244\2244.pt,1
train_set/2245\2245.png,train_set/2245\2245.pt,1
train_set/2246\2246.png,train_set/2246\2246.pt,1
train_set/2247\2247.png,train_set/2247\2247.pt,1
train_set/2248\2248.png,train_set/2248\2248.pt,1
train_set/2249\2249.png,train_set/2249\2249.pt,1
train_set/2250\2250.png,train_set/2250\2250.pt,1
train_set/2251\2251.png,train_set/2251\2251.pt,1
train_set/2252\2252.png,train_set/2252\2252.pt,1
train_set/2253\2253.png,train_set/2253\2253.pt,1
train_set/2254\2254.png,train_set/2254\2254.pt,1
train_set/2255\2255.png,train_set/2255\2255.pt,1
train_set/2256\2256.png,train_set/2256\2256.pt,1
train_set/2257\2257.png,train_set/2257\2257.pt,1
train_set/2258\2258.png,train_set/2258\2258.pt,1
train_set/2259\2259.png,train_set/2259\2259.pt,1
train_set/2260\2260.png,train_set/2260\2260.pt,1
train_set/2261\2261.png,train_set/2261\2261.pt,1
train_set/2262\2262.png,train_set/2262\2262.pt,1
train_set/2263\2263.png,train_set/2263\2263.pt,1
train_set/2264\2264.png,train_set/2264\2264.pt,1
train_set/2265\2265.png,train_set/2265\2265.pt,1
train_set/2266\2266.png,train_set/2266\2266.pt,1
train_set/2267\2267.png,train_set/2267\2267.pt,1
train_set/2268\2268.png,train_set/2268\2268.pt,1
train_set/2269\2269.png,train_set/2269\2269.pt,1
train_set/2270\2270.png,train_set/2270\2270.pt,1
train_set/2271\2271.png,train_set/2271\2271.pt,1
train_set/2272\2272.png,train_set/2272\2272.pt,1
train_set/2273\2273.png,train_set/2273\2273.pt,1
train_set/2274\2274.png,train_set/2274\2274.pt,1
train_set/2275\2275.png,train_set/2275\2275.pt,1
train_set/2276\2276.png,train_set/2276\2276.pt,1
train_set/2277\2277.png,train_set/2277\2277.pt,1
train_set/2278\2278.png,train_set/2278\2278.pt,1
train_set/2279\2279.png,train_set/2279\2279.pt,1
train_set/2280\2280.png,train_set/2280\2280.pt,1
train_set/2281\2281.png,train_set/2281\2281.pt,1
train_set/2282\2282.png,train_set/2282\2282.pt,1
train_set/2283\2283.png,train_set/2283\2283.pt,1
train_set/2284\2284.png,train_set/2284\2284.pt,1
train_set/2285\2285.png,train_set/2285\2285.pt,1
train_set/2286\2286.png,train_set/2286\2286.pt,1
train_set/2287\2287.png,train_set/2287\2287.pt,1
train_set/2288\2288.png,train_set/2288\2288.pt,1
train_set/2289\2289.png,train_set/2289\2289.pt,1
train_set/2290\2290.png,train_set/2290\2290.pt,1
train_set/2291\2291.png,train_set/2291\2291.pt,1
train_set/2292\2292.png,train_set/2292\2292.pt,1
train_set/2293\2293.png,train_set/2293\2293.pt,1
train_set/2294\2294.png,train_set/2294\2294.pt,1
train_set/2295\2295.png,train_set/2295\2295.pt,1
train_set/2296\2296.png,train_set/2296\2296.pt,1
train_set/2297\2297.png,train_set/2297\2297.pt,1
train_set/2298\2298.png,train_set/2298\2298.pt,1
train_set/2299\2299.png,train_set/2299\2299.pt,1
train_set/2300\2300.png,train_set/2300\2300.pt,1
train_set/2301\2301.png,train_set/2301\2301.pt,1
train_set/2302\2302.png,train_set/2302\2302.pt,1
train_set/2303\2303.png,train_set/2303\2303.pt,1
train_set/2304\2304.png,train_set/2304\2304.pt,1
train_set/2305\2305.png,train_set/2305\2305.pt,1
train_set/2306\2306.png,train_set/2306\2306.pt,1
train_set/2307\2307.png,train_set/2307\2307.pt,1
train_set/2308\2308.png,train_set/2308\2308.pt,1
train_set/2309\2309.png,train_set/2309\2309.pt,1
train_set/2310\2310.png,train_set/2310\2310.pt,1
train_set/2311\2311.png,train_set/2311\2311.pt,1
train_set/2312\2312.png,train_set/2312\2312.pt,1
train_set/2313\2313.png,train_set/2313\2313.pt,1
train_set/2314\2314.png,train_set/2314\2314.pt,1
train_set/2315\2315.png,train_set/2315\2315.pt,1
train_set/2316\2316.png,train_set/2316\2316.pt,1
train_set/2317\2317.png,train_set/2317\2317.pt,1
train_set/2318\2318.png,train_set/2318\2318.pt,1
train_set/2319\2319.png,train_set/2319\2319.pt,1
train_set/2320\2320.png,train_set/2320\2320.pt,1
train_set/2321\2321.png,train_set/2321\2321.pt,1
train_set/2322\2322.png,train_set/2322\2322.pt,1
train_set/2323\2323.png,train_set/2323\2323.pt,1
train_set/2324\2324.png,train_set/2324\2324.pt,1
train_set/2325\2325.png,train_set/2325\2325.pt,1
train_set/2326\2326.png,train_set/2326\2326.pt,1
train_set/2327\2327.png,train_set/2327\2327.pt,1
train_set/2328\2328.png,train_set/2328\2328.pt,1
train_set/2329\2329.png,train_set/2329\2329.pt,1
train_set/2330\2330.png,train_set/2330\2330.pt,1
train_set/2331\2331.png,train_set/2331\2331.pt,1
train_set/2332\2332.png,train_set/2332\2332.pt,1
train_set/2333\2333.png,train_set/2333\2333.pt,1
train_set/2334\2334.png,train_set/2334\2334.pt,1
train_set/2335\2335.png,train_set/2335\2335.pt,1
train_set/2336\2336.png,train_set/2336\2336.pt,1
train_set/2337\2337.png,train_set/2337\2337.pt,1
train_set/2338\2338.png,train_set/2338\2338.pt,1
train_set/2339\2339.png,train_set/2339\2339.pt,1
train_set/2340\2340.png,train_set/2340\2340.pt,1
train_set/2341\2341.png,train_set/2341\2341.pt,1
train_set/2342\2342.png,train_set/2342\2342.pt,1
train_set/2343\2343.png,train_set/2343\2343.pt,1
train_set/2344\2344.png,train_set/2344\2344.pt,1
train_set/2345\2345.png,train_set/2345\2345.pt,1
train_set/2346\2346.png,train_set/2346\2346.pt,1
train_set/2347\2347.png,train_set/2347\2347.pt,1
train_set/2348\2348.png,train_set/2348\2348.pt,1
train_set/2349\2349.png,train_set/2349\2349.pt,1
train_set/2350\2350.png,train_set/2350\2350.pt,1
train_set/2351\2351.png,train_set/2351\2351.pt,1
train_set/2352\2352.png,train_set/2352\2352.pt,1
train_set/2353\2353.png,train_set/2353\2353.pt,1
train_set/2354\2354.png,train_set/2354\2354.pt,1
train_set/2355\2355.png,train_set/2355\2355.pt,1
train_set/2356\2356.png,train_set/2356\2356.pt,1
train_set/2357\2357.png,train_set/2357\2357.pt,1
train_set/2358\2358.png,train_set/2358\2358.pt,1
train_set/2359\2359.png,train_set/2359\2359.pt,1
train_set/2360\2360.png,train_set/2360\2360.pt,1
train_set/2361\2361.png,train_set/2361\2361.pt,1
train_set/2362\2362.png,train_set/2362\2362.pt,1
train_set/2363\2363.png,train_set/2363\2363.pt,1
train_set/2364\2364.png,train_set/2364\2364.pt,1
train_set/2365\2365.png,train_set/2365\2365.pt,1
train_set/2366\2366.png,train_set/2366\2366.pt,1
train_set/2367\2367.png,train_set/2367\2367.pt,1
train_set/2368\2368.png,train_set/2368\2368.pt,1
train_set/2369\2369.png,train_set/2369\2369.pt,1
train_set/2370\2370.png,train_set/2370\2370.pt,1
train_set/2371\2371.png,train_set/2371\2371.pt,1
train_set/2372\2372.png,train_set/2372\2372.pt,1
train_set/2373\2373.png,train_set/2373\2373.pt,1
train_set/2374\2374.png,train_set/2374\2374.pt,1
train_set/2375\2375.png,train_set/2375\2375.pt,1
train_set/2376\2376.png,train_set/2376\2376.pt,1
train_set/2377\2377.png,train_set/2377\2377.pt,1
train_set/2378\2378.png,train_set/2378\2378.pt,1
train_set/2379\2379.png,train_set/2379\2379.pt,1
train_set/2380\2380.png,train_set/2380\2380.pt,1
train_set/2381\2381.png,train_set/2381\2381.pt,1
train_set/2382\2382.png,train_set/2382\2382.pt,1
train_set/2383\2383.png,train_set/2383\2383.pt,1
train_set/2384\2384.png,train_set/2384\2384.pt,1
train_set/2385\2385.png,train_set/2385\2385.pt,1
train_set/2386\2386.png,train_set/2386\2386.pt,1
train_set/2387\2387.png,train_set/2387\2387.pt,1
train_set/2388\2388.png,train_set/2388\2388.pt,1
train_set/2389\2389.png,train_set/2389\2389.pt,1
train_set/2390\2390.png,train_set/2390\2390.pt,1
train_set/2391\2391.png,train_set/2391\2391.pt,1
train_set/2392\2392.png,train_set/2392\2392.pt,1
train_set/2393\2393.png,train_set/2393\2393.pt,1
train_set/2394\2394.png,train_set/2394\2394.pt,1
train_set/2395\2395.png,train_set/2395\2395.pt,1
train_set/2396\2396.png,train_set/2396\2396.pt,1
train_set/2397\2397.png,train_set/2397\2397.pt,1
train_set/2398\2398.png,train_set/2398\2398.pt,1
train_set/2399\2399.png,train_set/2399\2399.pt,1
train_set/2400\2400.png,train_set/2400\2400.pt,1
train_set/2401\2401.png,train_set/2401\2401.pt,1
train_set/2402\2402.png,train_set/2402\2402.pt,1
train_set/2403\2403.png,train_set/2403\2403.pt,1
train_set/2404\2404.png,train_set/2404\2404.pt,1
train_set/2405\2405.png,train_set/2405\2405.pt,1
train_set/2406\2406.png,train_set/2406\2406.pt,1
train_set/2407\2407.png,train_set/2407\2407.pt,1
train_set/2408\2408.png,train_set/2408\2408.pt,1
train_set/2409\2409.png,train_set/2409\2409.pt,1
train_set/2410\2410.png,train_set/2410\2410.pt,1
train_set/2411\2411.png,train_set/2411\2411.pt,1
train_set/2412\2412.png,train_set/2412\2412.pt,1
train_set/2413\2413.png,train_set/2413\2413.pt,1
train_set/2414\2414.png,train_set/2414\2414.pt,1
train_set/2415\2415.png,train_set/2415\2415.pt,1
train_set/2416\2416.png,train_set/2416\2416.pt,1
train_set/2417\2417.png,train_set/2417\2417.pt,1
train_set/2418\2418.png,train_set/2418\2418.pt,1
train_set/2419\2419.png,train_set/2419\2419.pt,1
train_set/2420\2420.png,train_set/2420\2420.pt,1
train_set/2421\2421.png,train_set/2421\2421.pt,1
train_set/2422\2422.png,train_set/2422\2422.pt,1
train_set/2423\2423.png,train_set/2423\2423.pt,1
train_set/2424\2424.png,train_set/2424\2424.pt,1
train_set/2425\2425.png,train_set/2425\2425.pt,1
train_set/2426\2426.png,train_set/2426\2426.pt,1
train_set/2427\2427.png,train_set/2427\2427.pt,1
train_set/2428\2428.png,train_set/2428\2428.pt,1
train_set/2429\2429.png,train_set/2429\2429.pt,1
train_set/2430\2430.png,train_set/2430\2430.pt,1
train_set/2431\2431.png,train_set/2431\2431.pt,1
train_set/2432\2432.png,train_set/2432\2432.pt,1
train_set/2433\2433.png,train_set/2433\2433.pt,1
train_set/2434\2434.png,train_set/2434\2434.pt,1
train_set/2435\2435.png,train_set/2435\2435.pt,1
train_set/2436\2436.png,train_set/2436\2436.pt,1
train_set/2437\2437.png,train_set/2437\2437.pt,1
train_set/2438\2438.png,train_set/2438\2438.pt,1
train_set/2439\2439.png,train_set/2439\2439.pt,1
train_set/2440\2440.png,train_set/2440\2440.pt,1
train_set/2441\2441.png,train_set/2441\2441.pt,1
train_set/2442\2442.png,train_set/2442\2442.pt,1
train_set/2443\2443.png,train_set/2443\2443.pt,1
train_set/2444\2444.png,train_set/2444\2444.pt,1
train_set/2445\2445.png,train_set/2445\2445.pt,1
train_set/2446\2446.png,train_set/2446\2446.pt,1
train_set/2447\2447.png,train_set/2447\2447.pt,1
train_set/2448\2448.png,train_set/2448\2448.pt,1
train_set/2449\2449.png,train_set/2449\2449.pt,1
train_set/2450\2450.png,train_set/2450\2450.pt,1
train_set/2451\2451.png,train_set/2451\2451.pt,1
train_set/2452\2452.png,train_set/2452\2452.pt,1
train_set/2453\2453.png,train_set/2453\2453.pt,1
train_set/2454\2454.png,train_set/2454\2454.pt,1
train_set/2455\2455.png,train_set/2455\2455.pt,1
train_set/2456\2456.png,train_set/2456\2456.pt,1
train_set/2457\2457.png,train_set/2457\2457.pt,1
train_set/2458\2458.png,train_set/2458\2458.pt,1
train_set/2459\2459.png,train_set/2459\2459.pt,1
train_set/2460\2460.png,train_set/2460\2460.pt,1
train_set/2461\2461.png,train_set/2461\2461.pt,1
train_set/2462\2462.png,train_set/2462\2462.pt,1
train_set/2463\2463.png,train_set/2463\2463.pt,1
train_set/2464\2464.png,train_set/2464\2464.pt,1
train_set/2465\2465.png,train_set/2465\2465.pt,1
train_set/2466\2466.png,train_set/2466\2466.pt,1
train_set/2467\2467.png,train_set/2467\2467.pt,1
train_set/2468\2468.png,train_set/2468\2468.pt,1
train_set/2469\2469.png,train_set/2469\2469.pt,1
train_set/2470\2470.png,train_set/2470\2470.pt,1
train_set/2471\2471.png,train_set/2471\2471.pt,1
train_set/2472\2472.png,train_set/2472\2472.pt,1
train_set/2473\2473.png,train_set/2473\2473.pt,1
train_set/2474\2474.png,train_set/2474\2474.pt,1
train_set/2475\2475.png,train_set/2475\2475.pt,1
train_set/2476\2476.png,train_set/2476\2476.pt,1
train_set/2477\2477.png,train_set/2477\2477.pt,1
train_set/2478\2478.png,train_set/2478\2478.pt,1
train_set/2479\2479.png,train_set/2479\2479.pt,1
train_set/2480\2480.png,train_set/2480\2480.pt,1
train_set/2481\2481.png,train_set/2481\2481.pt,1
train_set/2482\2482.png,train_set/2482\2482.pt,1
train_set/2483\2483.png,train_set/2483\2483.pt,1
train_set/2484\2484.png,train_set/2484\2484.pt,1
train_set/2485\2485.png,train_set/2485\2485.pt,1
train_set/2486\2486.png,train_set/2486\2486.pt,1
train_set/2487\2487.png,train_set/2487\2487.pt,1
train_set/2488\2488.png,train_set/2488\2488.pt,1
train_set/2489\2489.png,train_set/2489\2489.pt,1
train_set/2490\2490.png,train_set/2490\2490.pt,1
train_set/2491\2491.png,train_set/2491\2491.pt,1
train_set/2492\2492.png,train_set/2492\2492.pt,1
train_set/2493\2493.png,train_set/2493\2493.pt,1
train_set/2494\2494.png,train_set/2494\2494.pt,1
train_set/2495\2495.png,train_set/2495\2495.pt,1
train_set/2496\2496.png,train_set/2496\2496.pt,1
train_set/2497\2497.png,train_set/2497\2497.pt,1
train_set/2498\2498.png,train_set/2498\2498.pt,1
train_set/2499\2499.png,train_set/2499\2499.pt,1
train_set/2500\2500.png,train_set/2500\2500.pt,1
train_set/2501\2501.png,train_set/2501\2501.pt,1
train_set/2502\2502.png,train_set/2502\2502.pt,1
train_set/2503\2503.png,train_set/2503\2503.pt,1
train_set/2504\2504.png,train_set/2504\2504.pt,1
train_set/2505\2505.png,train_set/2505\2505.pt,1
train_set/2506\2506.png,train_set/2506\2506.pt,1
train_set/2507\2507.png,train_set/2507\2507.pt,1
train_set/2508\2508.png,train_set/2508\2508.pt,1
train_set/2509\2509.png,train_set/2509\2509.pt,1
train_set/2510\2510.png,train_set/2510\2510.pt,1
train_set/2511\2511.png,train_set/2511\2511.pt,1
train_set/2512\2512.png,train_set/2512\2512.pt,1
train_set/2513\2513.png,train_set/2513\2513.pt,1
train_set/2514\2514.png,train_set/2514\2514.pt,1
train_set/2515\2515.png,train_set/2515\2515.pt,1
train_set/2516\2516.png,train_set/2516\2516.pt,1
train_set/2517\2517.png,train_set/2517\2517.pt,1
train_set/2518\2518.png,train_set/2518\2518.pt,1
train_set/2519\2519.png,train_set/2519\2519.pt,1
train_set/2520\2520.png,train_set/2520\2520.pt,1
train_set/2521\2521.png,train_set/2521\2521.pt,1
train_set/2522\2522.png,train_set/2522\2522.pt,1
train_set/2523\2523.png,train_set/2523\2523.pt,1
train_set/2524\2524.png,train_set/2524\2524.pt,1
train_set/2525\2525.png,train_set/2525\2525.pt,1
train_set/2526\2526.png,train_set/2526\2526.pt,1
train_set/2527\2527.png,train_set/2527\2527.pt,1
train_set/2528\2528.png,train_set/2528\2528.pt,1
train_set/2529\2529.png,train_set/2529\2529.pt,1
train_set/2530\2530.png,train_set/2530\2530.pt,1
train_set/2531\2531.png,train_set/2531\2531.pt,1
train_set/2532\2532.png,train_set/2532\2532.pt,1
train_set/2533\2533.png,train_set/2533\2533.pt,1
train_set/2534\2534.png,train_set/2534\2534.pt,1
train_set/2535\2535.png,train_set/2535\2535.pt,1
train_set/2536\2536.png,train_set/2536\2536.pt,1
train_set/2537\2537.png,train_set/2537\2537.pt,1
train_set/2538\2538.png,train_set/2538\2538.pt,1
train_set/2539\2539.png,train_set/2539\2539.pt,1
train_set/2540\2540.png,train_set/2540\2540.pt,1
train_set/2541\2541.png,train_set/2541\2541.pt,1
train_set/2542\2542.png,train_set/2542\2542.pt,1
train_set/2543\2543.png,train_set/2543\2543.pt,1
train_set/2544\2544.png,train_set/2544\2544.pt,1
train_set/2545\2545.png,train_set/2545\2545.pt,1
train_set/2546\2546.png,train_set/2546\2546.pt,1
train_set/2547\2547.png,train_set/2547\2547.pt,1
train_set/2548\2548.png,train_set/2548\2548.pt,1
train_set/2549\2549.png,train_set/2549\2549.pt,1
train_set/2550\2550.png,train_set/2550\2550.pt,1
